id,Fecha,Apertura,Mas Alto,Mas Bajo,Cierre,Cierre Ajustado,Volumen,Crecimiento
5120,2019-05-29,3.53525,3.5705,3.4735,3.5085,3.48439,559800000,-0.07423000000000002
5121,2019-05-30,3.50775,3.54375,3.43925,3.47775,3.45779,394300000,-0.026599999999999735
5122,2019-05-31,3.4285,3.49625,3.38475,3.3865,3.36706,389720000,-0.0907300000000002
5123,2019-06-03,3.39775,3.43675,3.315,3.3445,3.3253,478644000,-0.04176000000000002
5124,2019-06-04,3.409,3.58025,3.38675,3.575,3.55448,641836000,0.22917999999999994
5125,2019-06-05,3.64925,3.65475,3.4955,3.532,3.51173,511616000,-0.042749999999999844
5126,2019-06-06,3.53625,3.61925,3.53375,3.5945,3.57387,408140000,0.06213999999999986
5127,2019-06-07,3.6005,3.672,3.58125,3.6375,3.61662,348856000,0.04275000000000029
5128,2019-06-10,3.694,3.77975,3.694,3.71075,3.68945,402780000,0.07282999999999973
5129,2019-06-11,3.771,3.809,3.729,3.76875,3.74712,383872000,0.05766999999999989
5130,2019-06-12,3.725,3.73125,3.63975,3.655,3.63402,358892000,-0.11309999999999976
5131,2019-06-13,3.67725,3.725,3.6595,3.7065,3.68523,308080000,0.051209999999999756
5132,2019-06-14,3.61275,3.63725,3.571,3.616,3.59525,394428000,-0.08997999999999973
5133,2019-06-17,3.61425,3.663,3.59125,3.62575,3.60494,276040000,0.009689999999999976
5134,2019-06-18,3.6875,3.87775,3.6765,3.822,3.80006,581920000,0.19512000000000018
5135,2019-06-19,3.8575,3.869,3.80175,3.828,3.80603,331644000,0.005969999999999587
5136,2019-06-20,3.91925,3.93325,3.838,3.8525,3.83039,350168000,0.02436000000000016
5137,2019-06-21,3.8375,3.887,3.7875,3.794,3.77222,434428000,-0.058170000000000055
5138,2019-06-24,3.8155,3.84625,3.768,3.8165,3.7946,282948000,0.022380000000000067
5139,2019-06-25,3.8215,3.897,3.78425,3.787,3.76526,311868000,-0.02933999999999992
5140,2019-06-26,3.91525,4.043,3.90225,3.9815,3.95865,584072000,0.19338999999999995
5141,2019-06-27,4.06775,4.1,4.0315,4.08075,4.05733,445440000,0.09868000000000032
5142,2019-06-28,4.125,4.13425,4.05875,4.10575,4.08218,397668000,0.024849999999999817
5143,2019-07-01,4.31425,4.34875,4.1165,4.15425,4.13041,709756000,0.04823000000000022
5144,2019-07-02,4.1375,4.15875,4.0425,4.05575,4.03247,400228000,-0.09794000000000036
5145,2019-07-03,4.07925,4.085,4.0085,4.06875,4.0454,246636000,0.012929999999999886
5146,2019-07-05,4.01,4.0145,3.942,4.00575,3.98276,396552000,-0.06264000000000003
5147,2019-07-08,3.94575,3.96475,3.9,3.93025,3.90769,329788000,-0.07506999999999975
5148,2019-07-09,3.88775,3.961,3.875,3.93275,3.91018,342860000,0.002489999999999881
5149,2019-07-10,3.9765,4.05925,3.9625,4.0015,3.97853,452076000,0.06835000000000013
5150,2019-07-11,4.075,4.198,4.0375,4.157,4.13314,682560000,0.15460999999999991
5151,2019-07-12,4.185,4.26175,4.185,4.19025,4.1662,506392000,0.03305999999999987
5152,2019-07-15,4.2115,4.22775,4.15325,4.18175,4.15775,289840000,-0.008449999999999847
5153,2019-07-16,4.16675,4.20425,4.121,4.177,4.15303,341444000,-0.0047199999999998354
5154,2019-07-17,4.17875,4.24975,4.14925,4.24275,4.2184,348204000,0.0653699999999997
5155,2019-07-18,4.25325,4.31775,4.19625,4.2545,4.23008,442192000,0.011680000000000135
5156,2019-07-19,4.293,4.2995,4.205,4.211,4.18683,344896000,-0.043250000000000455
5157,2019-07-22,4.2325,4.296,4.225,4.283,4.25842,315940000,0.07159000000000049
5158,2019-07-23,4.3225,4.3935,4.30675,4.3915,4.36629,428176000,0.10787000000000013
5159,2019-07-24,4.435,4.47225,4.3585,4.4665,4.44086,366236000,0.07456999999999958
5160,2019-07-25,4.42475,4.4375,4.311,4.3345,4.30962,392700000,-0.13124000000000002
5161,2019-07-26,4.36175,4.42375,4.36175,4.37675,4.35163,274160000,0.042010000000000325
5162,2019-07-29,4.3695,4.38675,4.28175,4.3705,4.34542,248160000,-0.006210000000000271
5163,2019-07-30,4.32375,4.3985,4.30925,4.38625,4.36108,197772000,0.01566000000000045
5164,2019-07-31,4.3545,4.3555,4.1755,4.218,4.19379,359416000,-0.16729000000000038
5165,2019-08-01,4.2285,4.3195,4.0705,4.123,4.09934,421212000,-0.09445000000000014
5166,2019-08-02,4.02975,4.0995,3.982,4.02975,4.00662,428348000,-0.09271999999999991
5167,2019-08-05,3.845,3.84625,3.7225,3.76975,3.74811,589156000,-0.2585099999999998
5168,2019-08-06,3.845,3.89075,3.76075,3.80875,3.78689,361272000,0.03878000000000004
5169,2019-08-07,3.7475,3.85925,3.73,3.84725,3.82517,372560000,0.03827999999999987
5170,2019-08-08,3.90525,3.95775,3.8475,3.9565,3.93379,309300000,0.10862000000000016
5171,2019-08-09,3.91525,3.91875,3.80375,3.8545,3.83238,341816000,-0.10141
5172,2019-08-12,3.802,3.8545,3.76425,3.78625,3.76452,279200000,-0.06786000000000003
5173,2019-08-13,3.78475,3.9475,3.7455,3.90125,3.87886,351956000,0.11433999999999989
5174,2019-08-14,3.8125,3.82375,3.70775,3.75175,3.73022,419880000,-0.14863999999999988
5175,2019-08-15,3.77075,3.79075,3.68475,3.71925,3.6979,477200000,-0.032319999999999904
5176,2019-08-16,3.98375,4.0385,3.922,3.989,3.9661,1007960000,0.26819999999999977
5177,2019-08-19,4.103,4.2855,4.08675,4.2695,4.245,815112000,0.27890000000000015
5178,2019-08-20,4.264,4.2645,4.1755,4.19675,4.17266,463188000,-0.07234000000000052
5179,2019-08-21,4.26325,4.33625,4.2415,4.28075,4.25618,427244000,0.08352000000000004
5180,2019-08-22,4.2905,4.33325,4.2475,4.287,4.26239,303488000,0.006210000000000271
5181,2019-08-23,4.21,4.26475,4.041,4.061,4.03769,568056000,-0.22470000000000034
5182,2019-08-26,4.14025,4.1645,4.09775,4.13625,4.11251,318208000,0.07482000000000077
5183,2019-08-27,4.17475,4.1775,4.0155,4.045,4.02178,290968000,-0.09073000000000064
5184,2019-08-28,4.0145,4.0835,3.975,4.0305,4.01133,255612000,-0.010449999999999626
5185,2019-08-29,4.1225,4.2075,4.119,4.175,4.15515,357976000,0.14381999999999984
5186,2019-08-30,4.2215,4.2715,4.1695,4.18775,4.16784,290616000,0.01269000000000009
5187,2019-09-03,4.1145,4.14775,4.08125,4.10425,4.08473,296140000,-0.08310999999999957
5188,2019-09-04,4.16525,4.2265,4.16525,4.219,4.19894,227728000,0.11420999999999992
5189,2019-09-05,4.32175,4.49975,4.32,4.4935,4.47213,695676000,0.2731899999999996
5190,2019-09-06,4.47,4.52725,4.428,4.46625,4.44501,376976000,-0.027120000000000033
5191,2019-09-09,4.4975,4.5995,4.496,4.5125,4.49104,417524000,0.046030000000000015
5192,2019-09-10,4.4795,4.60625,4.46975,4.5795,4.55772,352812000,0.06667999999999985
5193,2019-09-11,4.59425,4.65675,4.565,4.60825,4.58634,361512000,0.02862000000000009
5194,2019-09-12,4.655,4.71,4.59875,4.60675,4.58484,327840000,-0.0015000000000000568
5195,2019-09-13,4.53975,4.577,4.5045,4.5485,4.52687,324592000,-0.05797000000000008
5196,2019-09-16,4.473,4.54,4.4625,4.50525,4.48383,231832000,-0.04303999999999952
5197,2019-09-17,4.512,4.531,4.46525,4.52675,4.50523,223048000,0.021399999999999864
5198,2019-09-18,4.51975,4.5355,4.4125,4.4995,4.4781,258152000,-0.027129999999999654
5199,2019-09-19,4.5055,4.524,4.41275,4.4235,4.40246,245476000,-0.07564000000000082
5200,2019-09-20,4.4225,4.44625,4.307,4.31725,4.29672,350244000,-0.10573999999999995
5201,2019-09-23,4.3175,4.41675,4.31375,4.371,4.35021,249712000,0.05349000000000004
5202,2019-09-24,4.4025,4.43225,4.2775,4.31325,4.29274,317268000,-0.057469999999999466
5203,2019-09-25,4.31275,4.4755,4.26775,4.45575,4.43456,308432000,0.14182000000000006
5204,2019-09-26,4.446,4.45475,4.38225,4.4335,4.41242,234564000,-0.02214000000000027
5205,2019-09-27,4.3915,4.4425,4.233,4.294,4.27358,362056000,-0.13884000000000007
5206,2019-09-30,4.32,4.362,4.2885,4.35175,4.33106,186184000,0.057479999999999976
5207,2019-10-01,4.375,4.525,4.34525,4.35,4.32931,366008000,-0.0017499999999994742
5208,2019-10-02,4.328,4.34,4.25325,4.326,4.30543,293372000,-0.023880000000000123
5209,2019-10-03,4.3305,4.539,4.3,4.53275,4.5112,450588000,0.20576999999999934
5210,2019-10-04,4.535,4.57875,4.4695,4.54925,4.52762,265524000,0.0164200000000001
5211,2019-10-07,4.6145,4.7085,4.60575,4.60825,4.58634,480984000,0.058720000000000105
5212,2019-10-08,4.516,4.516,4.4125,4.43075,4.40968,444436000,-0.17666000000000004
5213,2019-10-09,4.508,4.5675,4.479,4.51775,4.49627,292412000,0.08659000000000017
5214,2019-10-10,4.5155,4.627,4.51025,4.57575,4.55399,309124000,0.05771999999999977
5215,2019-10-11,4.66025,4.7335,4.64125,4.64975,4.62764,446404000,0.07365000000000066
5216,2019-10-14,4.641,4.68425,4.60975,4.66325,4.64108,200040000,0.01343999999999923
5217,2019-10-15,4.754,4.98225,4.74,4.90925,4.8859,664124000,0.2448200000000007
5218,2019-10-16,4.875,4.9805,4.84375,4.85525,4.83216,428944000,-0.05374000000000034
5219,2019-10-17,4.9,4.94525,4.8025,4.85725,4.83415,263436000,0.0019900000000001583
5220,2019-10-18,4.85775,4.8905,4.6875,4.76225,4.7396,307440000,-0.09454999999999991
5221,2019-10-21,4.824,4.91375,4.805,4.90025,4.87695,261868000,0.13734999999999964
5222,2019-10-22,4.9575,5.06325,4.8825,4.89025,4.867,328720000,-0.009949999999999903
5223,2019-10-23,4.80775,4.8915,4.77575,4.87725,4.85406,279916000,-0.012940000000000396
5224,2019-10-24,4.91875,4.95525,4.8845,4.9215,4.8981,232020000,0.044040000000000745
5225,2019-10-25,5.0025,5.1345,4.99475,5.1135,5.08918,423092000,0.19107999999999947
5226,2019-10-28,5.1575,5.2225,5.128,5.16975,5.14516,330792000,0.05597999999999992
5227,2019-10-29,5.15575,5.16225,5.0535,5.073,5.04888,211236000,-0.09628000000000014
5228,2019-10-30,5.1,5.10575,5.0065,5.075,5.05087,205960000,0.0019900000000001583
5229,2019-10-31,5.054,5.075,4.94525,5.0255,5.0016,209732000,-0.049269999999999925
5230,2019-11-01,4.99,5.09725,4.96475,5.06475,5.04067,283640000,0.039070000000000604
5231,2019-11-04,5.14625,5.275,5.123,5.2625,5.23747,376716000,0.19679999999999964
5232,2019-11-05,5.26225,5.2885,5.192,5.24025,5.21533,300868000,-0.02214000000000027
5233,2019-11-06,5.216,5.24175,5.10275,5.19075,5.16607,269012000,-0.049259999999999415
5234,2019-11-07,5.27775,5.2925,5.1635,5.2085,5.18373,280340000,0.017659999999999343
5235,2019-11-08,5.1915,5.22625,5.15375,5.1945,5.1698,189100000,-0.013929999999999332
5236,2019-11-11,5.19375,5.22775,5.107,5.2045,5.17975,243436000,0.009949999999999903
5237,2019-11-12,5.243,5.2965,5.20775,5.24025,5.21533,283504000,0.0355799999999995
5238,2019-11-13,5.20875,5.2365,5.1475,5.21425,5.18946,300188000,-0.025869999999999393
5239,2019-11-14,5.22325,5.247,5.163,5.24475,5.21981,518080000,0.030349999999999433
5240,2019-11-15,5.2425,5.2945,5.016,5.10475,5.08047,1053628000,-0.1393399999999998
5241,2019-11-18,5.09725,5.33375,5.09425,5.307,5.28176,574588000,0.2012900000000002
5242,2019-11-19,5.27575,5.2995,5.14125,5.19975,5.17502,414564000,-0.10674000000000028
5243,2019-11-20,5.17675,5.36375,5.164,5.2795,5.2544,472588000,0.07938000000000045
5244,2019-11-21,5.275,5.331,5.23275,5.2545,5.22951,288388000,-0.02489000000000008
5245,2019-11-22,5.27725,5.324,5.2485,5.27225,5.24718,224100000,0.017669999999999852
5246,2019-11-25,5.401,5.53525,5.388,5.53025,5.50395,506476000,0.2567699999999995
5247,2019-11-26,5.5125,5.51725,5.4185,5.425,5.3992,385244000,-0.10474999999999923
5248,2019-11-27,5.46675,5.50125,5.4295,5.456,5.43406,215784000,0.034859999999999225
5249,2019-11-29,5.425,5.4535,5.3945,5.4185,5.39671,141556000,-0.037349999999999994
5250,2019-12-02,5.4115,5.425,5.216,5.23125,5.21022,372036000,-0.18649000000000004
5251,2019-12-03,5.04675,5.1955,5.00925,5.1915,5.17063,465232000,-0.03958999999999957
5252,2019-12-04,5.2755,5.298,5.20675,5.2355,5.21445,273424000,0.04382000000000019
5253,2019-12-05,5.2575,5.27325,5.18775,5.2185,5.19752,184884000,-0.016930000000000334
5254,2019-12-06,5.288,5.33725,5.278,5.30425,5.28292,232236000,0.08539999999999992
5255,2019-12-09,5.28125,5.35925,5.2725,5.30425,5.28292,211880000,0.0
5256,2019-12-10,5.3345,5.4015,5.2815,5.3495,5.32799,256388000,0.04506999999999994
5257,2019-12-11,5.36,5.439,5.3575,5.4335,5.41165,233796000,0.08366000000000007
5258,2019-12-12,5.4045,5.62,5.3955,5.60175,5.57923,404348000,0.16758000000000006
5259,2019-12-13,5.60475,5.7245,5.5455,5.59975,5.57723,454704000,-0.0019999999999997797
5260,2019-12-16,5.6475,5.7015,5.61925,5.62875,5.60612,320976000,0.028889999999999638
5261,2019-12-17,5.6475,5.73,5.638,5.70725,5.6843,321196000,0.07818000000000058
5262,2019-12-18,5.74225,5.7985,5.73375,5.73775,5.71468,343548000,0.030380000000000074
5263,2019-12-19,5.7725,5.9,5.7675,5.8865,5.86283,445360000,0.14814999999999934
5264,2019-12-20,5.95325,6.00975,5.934,5.98425,5.96019,603044000,0.09736000000000011
5265,2019-12-23,6.013,6.04525,5.95975,5.9705,5.94649,355060000,-0.013700000000000045
5266,2019-12-24,5.955,5.98275,5.9205,5.9655,5.94151,138864000,-0.004979999999999762
5267,2019-12-26,5.969,6.008,5.95,5.97975,5.95571,182852000,0.014199999999999768
5268,2019-12-27,5.995,6.0085,5.89525,5.92175,5.89794,254644000,-0.057769999999999655
5269,2019-12-30,5.89975,5.905,5.7765,5.808,5.78465,258056000,-0.11329000000000011
5270,2019-12-31,5.7725,5.892,5.75325,5.8825,5.85885,231004000,0.07420000000000027
5271,2020-01-02,5.96875,5.99775,5.918,5.99775,5.97363,237536000,0.11477999999999966
5272,2020-01-03,5.8775,5.94575,5.8525,5.90175,5.87802,205384000,-0.09560999999999975
5273,2020-01-06,5.808,5.93175,5.78175,5.9265,5.90267,262636000,0.024649999999999395
5274,2020-01-07,5.955,6.04425,5.90975,5.99825,5.97413,314856000,0.07146000000000008
5275,2020-01-08,5.994,6.051,5.95375,6.0095,5.98534,277108000,0.011210000000000164
5276,2020-01-09,6.09625,6.14825,6.0215,6.0755,6.05107,255112000,0.06573000000000029
5277,2020-01-10,6.18325,6.21375,6.09375,6.108,6.08344,316296000,0.03237000000000023
5278,2020-01-13,6.1915,6.32475,6.16875,6.2995,6.27417,319840000,0.1907299999999994
5279,2020-01-14,6.2565,6.282,6.16875,6.182,6.15714,359088000,-0.11702999999999975
5280,2020-01-15,6.19475,6.21725,6.11325,6.13925,6.11456,263104000,-0.04258000000000006
5281,2020-01-16,6.193,6.22925,6.1695,6.22325,6.19823,284192000,0.08366999999999969
5282,2020-01-17,6.2425,6.25,6.18425,6.232,6.20694,253792000,0.008710000000000662
5283,2020-01-21,6.19525,6.23225,6.16425,6.1985,6.17358,217916000,-0.033360000000000056
5284,2020-01-22,6.244,6.33975,6.225,6.25275,6.22761,239240000,0.05403000000000002
5285,2020-01-23,6.293,6.33,6.20375,6.3215,6.29608,244516000,0.06846999999999959
5286,2020-01-24,6.4375,6.4875,6.2075,6.262,6.23682,373512000,-0.05926000000000009
5287,2020-01-27,5.956,6.05625,5.80575,6.005,5.98085,470536000,-0.2559699999999996
5288,2020-01-28,6.07125,6.23175,6.01775,6.19925,6.17432,310976000,0.1934699999999996
5289,2020-01-29,6.18475,6.221,6.0985,6.1385,6.11382,258848000,-0.06050000000000022
5290,2020-01-30,6.04025,6.15875,5.985,6.14525,6.12054,290504000,0.006720000000000503
5291,2020-01-31,6.09925,6.11125,5.86875,5.91075,5.88698,370420000,-0.23355999999999977
5292,2020-02-03,5.8925,6.02775,5.88625,6.00825,5.98409,255564000,0.09710999999999981
5293,2020-02-04,6.15075,6.1975,6.1005,6.17825,6.15341,271544000,0.16931999999999992
5294,2020-02-05,6.29975,6.31,6.18525,6.269,6.24379,208220000,0.09037999999999968
5295,2020-02-06,6.3035,6.35625,6.222,6.35625,6.33069,218284000,0.08689999999999998
5296,2020-02-07,6.316,6.33825,6.26425,6.28975,6.26446,189752000,-0.06623000000000001
5297,2020-02-10,6.3125,6.575,6.3075,6.57425,6.54781,529608000,0.28335000000000043
5298,2020-02-11,6.683,6.8125,6.62075,6.69725,6.67032,638556000,0.12251000000000012
5299,2020-02-12,6.75025,6.82,6.71125,6.8135,6.7861,374644000,0.11578
5300,2020-02-13,6.75525,6.837,6.72775,6.7695,6.74228,528016000,-0.04382000000000019
5301,2020-02-14,7.1815,7.37425,7.15,7.24475,7.21562,1041924000,0.4733400000000003
5302,2020-02-18,7.141,7.43275,7.1215,7.41425,7.38444,620164000,0.1688199999999993
5303,2020-02-19,7.53725,7.88525,7.53725,7.8675,7.83587,694332000,0.4514300000000002
5304,2020-02-20,7.81925,7.908,7.40875,7.7175,7.68647,810052000,-0.14939999999999998
5305,2020-02-21,7.60475,7.63,7.2665,7.35175,7.32219,768180000,-0.36427999999999994
5306,2020-02-24,6.75475,7.04675,6.7,6.832,6.80453,856916000,-0.5176600000000002
5307,2020-02-25,6.9075,6.96975,6.449,6.55125,6.52491,1055496000,-0.27961999999999954
5308,2020-02-26,6.5515,6.88625,6.55,6.69125,6.66435,747732000,0.13943999999999956
5309,2020-02-27,6.3725,6.675,6.22225,6.315,6.29337,906416000,-0.3709799999999994
5310,2020-02-28,6.0615,6.8115,6.04475,6.75175,6.72862,1133252000,0.4352499999999999
5311,2020-03-02,6.9225,6.93975,6.525,6.91075,6.88708,890744000,0.15845999999999982
5312,2020-03-03,6.96675,7.02675,6.5615,6.64725,6.62448,652792000,-0.26259999999999994
5313,2020-03-04,6.755,7.12225,6.68,7.11275,7.08839,597408000,0.46391000000000027
5314,2020-03-05,6.9125,7.08,6.7875,6.83225,6.80885,540328000,-0.2795400000000008
5315,2020-03-06,6.652,6.70975,6.45,6.651,6.62822,515412000,-0.18062999999999985
5316,2020-03-09,5.9975,6.485,5.9545,6.136,6.11498,614160000,-0.5132399999999997
5317,2020-03-10,6.4135,6.527,6.14975,6.527,6.50464,580648000,0.3896600000000001
5318,2020-03-11,6.3865,6.415,6.06425,6.16175,6.14065,499964000,-0.36399000000000026
5319,2020-03-12,5.6365,5.903,5.395,5.40775,5.38923,816540000,-0.7514199999999995
5320,2020-03-13,5.7625,6.0255,5.49025,6.021,6.00037,634836000,0.6111399999999998
5321,2020-03-16,5.31025,5.6525,4.85,4.91,4.89318,726972000,-1.1071900000000001
5322,2020-03-17,5.02275,5.5215,4.775,5.43175,5.41315,833632000,0.5199699999999998
5323,2020-03-18,5.0025,5.2485,4.517,5.0705,5.05313,874268000,-0.36001999999999956
5324,2020-03-19,5.049,5.41825,4.83475,5.32425,5.30601,765512000,0.2528799999999993
5325,2020-03-20,5.475,5.758,5.12825,5.14375,5.12613,804636000,-0.17987999999999982
5326,2020-03-23,5.14275,5.412,4.963,5.31725,5.29904,643876000,0.1729099999999999
5327,2020-03-24,5.725,6.3165,5.70125,6.2295,6.20816,1101644000,0.9091200000000006
5328,2020-03-25,6.345,6.5455,6.0915,6.1405,6.11947,793432000,-0.0886900000000006
5329,2020-03-26,6.3485,6.5555,6.25,6.431,6.40897,696108000,0.2895000000000003
5330,2020-03-27,6.25,6.578,6.217,6.31825,6.29661,638828000,-0.1123599999999998
5331,2020-03-30,6.384,6.649,6.33975,6.63975,6.61701,602252000,0.32039999999999935
5332,2020-03-31,6.68,6.885,6.44375,6.59,6.56743,949960000,-0.049579999999999735
5333,2020-04-01,6.39125,6.53825,6.032,6.07675,6.05593,656912000,-0.5114999999999998
5334,2020-04-02,6.106,6.4,6.05775,6.38675,6.36487,675764000,0.30893999999999977
5335,2020-04-03,6.349,6.39075,5.95975,6.09775,6.07686,663212000,-0.2880099999999999
5336,2020-04-06,6.381,6.747,6.32325,6.71,6.68702,727884000,0.6101600000000005
5337,2020-04-07,6.9325,6.95625,6.4325,6.47575,6.45357,784520000,-0.23345000000000038
5338,2020-04-08,6.58525,6.69875,6.515,6.67375,6.65089,542444000,0.19732000000000038
5339,2020-04-09,6.8,6.823,6.5105,6.57375,6.55123,525564000,-0.09966000000000008
5340,2020-04-13,6.51375,6.755,6.425,6.74625,6.72314,398408000,0.17190999999999956
5341,2020-04-14,6.875,7.133,6.84725,7.09875,7.07444,530948000,0.35130000000000017
5342,2020-04-15,6.93,7.10425,6.8845,7.021,6.99695,366148000,-0.07749000000000006
5343,2020-04-16,7.177,7.475,7.16375,7.3675,7.34226,745620000,0.34530999999999956
5344,2020-04-17,7.45,7.4715,7.1735,7.308,7.28297,539120000,-0.05928999999999984
5345,2020-04-20,7.181,7.3375,7.13175,7.17625,7.15167,449388000,-0.13129999999999953
5346,2020-04-21,7.05775,7.11925,6.67775,6.73775,6.71467,735160000,-0.4370000000000003
5347,2020-04-22,6.93075,7.19675,6.885,7.15375,7.12925,483356000,0.41457999999999995
5348,2020-04-23,7.196,7.3285,7.075,7.10025,7.07593,424160000,-0.053320000000000256
5349,2020-04-24,7.09,7.24175,7.015,7.23975,7.21495,352328000,0.13902000000000037
5350,2020-04-27,7.37475,7.5875,7.35,7.427,7.40156,479388000,0.18660999999999994
5351,2020-04-28,7.575,7.605,7.2785,7.284,7.25905,442904000,-0.1425099999999997
5352,2020-04-29,7.41925,7.5145,7.34375,7.4615,7.43594,379160000,0.1768900000000002
5353,2020-04-30,7.40725,7.4615,7.293,7.307,7.28197,375916000,-0.15397000000000016
5354,2020-05-01,7.10875,7.2225,7.021,7.0695,7.04529,342096000,-0.23668000000000067
5355,2020-05-04,7.022,7.296,7.022,7.28225,7.25731,317556000,0.21202000000000076
5356,2020-05-05,7.38675,7.50675,7.28225,7.3435,7.31835,368896000,0.06103999999999932
5357,2020-05-06,7.42325,7.55,7.38525,7.44475,7.41925,323464000,0.10090000000000021
5358,2020-05-07,7.5845,7.68525,7.533,7.62175,7.59564,373732000,0.1763900000000005
5359,2020-05-08,7.69375,7.81875,7.65975,7.8125,7.78574,339216000,0.19009999999999927
5360,2020-05-11,7.8075,8.1125,7.77875,8.0655,8.03787,469060000,0.2521300000000002
5361,2020-05-12,8.1235,8.1725,7.79275,7.8025,7.77577,493060000,-0.2621000000000002
5362,2020-05-13,7.9175,8.0785,7.59475,7.78,7.75335,625852000,-0.02241999999999944
5363,2020-05-14,7.84175,8.036,7.6875,8.0305,8.00299,602312000,0.2496400000000003
5364,2020-05-15,7.88975,8.5005,7.874,8.49075,8.46167,987660000,0.4586799999999993
5365,2020-05-18,8.7605,8.9165,8.6805,8.75025,8.72028,774460000,0.2586100000000009
5366,2020-05-19,8.79025,9.0875,8.76275,8.8055,8.77534,717320000,0.05505999999999922
5367,2020-05-20,8.991,9.043,8.88875,8.97,8.93928,587536000,0.1639400000000002
5368,2020-05-21,9.0515,9.0525,8.7375,8.77525,8.7452,761068000,-0.1940799999999996
5369,2020-05-22,8.82525,9.093,8.71325,9.02625,8.99533,1038764000,0.25012999999999863
5370,2020-05-26,9.15675,9.18175,8.672,8.71775,8.68789,770780000,-0.3074399999999997
5371,2020-05-27,8.625,8.63275,7.99675,8.52525,8.49605,1175892000,-0.19183999999999912
5372,2020-05-28,8.41225,8.7605,8.37925,8.487,8.45793,734896000,-0.03812000000000104
5373,2020-05-29,8.5545,8.8755,8.485,8.8755,8.8451,745256000,0.3871700000000011
5374,2020-06-01,8.83325,8.84075,8.6895,8.80625,8.77608,389876000,-0.06902000000000008
5375,2020-06-02,8.79625,8.83725,8.658,8.82525,8.79502,391320000,0.018939999999998847
5376,2020-06-03,8.82225,8.86625,8.7,8.7695,8.73946,365440000,-0.05555999999999983
5377,2020-06-04,8.728,8.94325,8.6775,8.7665,8.74046,424280000,0.0010000000000012221
5378,2020-06-05,8.7945,8.997,8.708,8.92,8.8935,481748000,0.15303999999999895
5379,2020-06-08,8.87725,8.88975,8.68575,8.805,8.77885,387736000,-0.11464999999999925
5380,2020-06-09,8.8,9.10975,8.75125,9.046,9.01913,468488000,0.24028000000000027
5381,2020-06-10,9.16775,9.5,9.1535,9.36675,9.33893,632180000,0.319799999999999
5382,2020-06-11,9.15,9.26125,8.786,8.79625,8.77012,583652000,-0.5688099999999991
5383,2020-06-12,9.1625,9.18725,8.70325,8.9325,8.90597,570908000,0.13584999999999958
5384,2020-06-15,8.81525,9.18225,8.74375,9.17375,9.1465,400004000,0.2405299999999997
5385,2020-06-16,9.225,9.26675,8.83875,9.0685,9.04156,535716000,-0.10493999999999915
5386,2020-06-17,9.11375,9.299,9.07025,9.236,9.20857,408304000,0.16700999999999944
5387,2020-06-18,9.227,9.2825,9.1145,9.218,9.19062,254408000,-0.0179500000000008
5388,2020-06-19,9.2425,9.445,9.22725,9.26125,9.23374,524160000,0.04312000000000005
5389,2020-06-22,9.3,9.53125,9.27325,9.52675,9.49845,398468000,0.2647100000000009
5390,2020-06-23,9.551,9.6425,9.4075,9.45,9.42193,375108000,-0.07652000000000037
5391,2020-06-24,9.47625,9.5565,9.1445,9.2355,9.20807,449372000,-0.21386000000000038
5392,2020-06-25,9.35575,9.505,9.18225,9.49,9.46181,376072000,0.2537400000000005
5393,2020-06-26,9.5,9.5,9.125,9.155,9.1278,592084000,-0.33400999999999925
5394,2020-06-29,9.16975,9.2045,8.9,9.2,9.17267,342248000,0.04486999999999952
5395,2020-06-30,9.314,9.52625,9.2665,9.49775,9.46954,367892000,0.2968700000000002
5396,2020-07-01,9.52075,9.57575,9.413,9.53,9.50169,326648000,0.03214999999999968
5397,2020-07-02,9.639,9.7375,9.57825,9.61225,9.5837,364056000,0.08201000000000036
5398,2020-07-06,9.74175,9.90875,9.7125,9.83925,9.81002,315892000,0.2263199999999994
5399,2020-07-07,9.94625,10.07,9.85075,9.87175,9.84243,357800000,0.032410000000000494
5400,2020-07-08,9.99375,10.225,9.9655,10.216,10.1857,365480000,0.3432700000000004
5401,2020-07-09,10.3802,10.57,10.2335,10.509,10.4778,494548000,0.2920999999999996
5402,2020-07-10,10.5887,10.6552,10.3787,10.4792,10.4481,497676000,-0.02970000000000006
5403,2020-07-13,10.595,10.7922,10.025,10.0522,10.0224,457076000,-0.42570000000000086
5404,2020-07-14,10.075,10.4028,9.7855,10.377,10.3462,542676000,0.3238000000000003
5405,2020-07-15,10.4143,10.433,10.0557,10.2273,10.1969,403984000,-0.1493000000000002
5406,2020-07-16,10.015,10.2067,9.8955,10.1348,10.1046,344964000,-0.09229999999999983
5407,2020-07-17,10.2255,10.2485,10.0878,10.2015,10.1712,266284000,0.0666000000000011
5408,2020-07-20,10.2743,10.5312,10.1567,10.5107,10.4795,284852000,0.30829999999999913
5409,2020-07-21,10.513,10.56,10.2867,10.3285,10.2978,277036000,-0.1816999999999993
5410,2020-07-22,10.3675,10.6025,10.2915,10.4388,10.4077,367292000,0.10989999999999966
5411,2020-07-23,10.45,10.547,10.0312,10.1298,10.0997,411660000,-0.30799999999999983
5412,2020-07-24,9.875,10.3647,9.777,10.1945,10.1642,473292000,0.06449999999999889
5413,2020-07-27,10.2323,10.4417,10.2177,10.4215,10.3905,292132000,0.22630000000000017
